patent_id,compound_name,NR_phr,SBR_phr,BR_phr,NBR_phr,EPDM_phr,IIR_phr,FKM_phr,ENR_phr,CR_phr,carbon_black_phr,silica_phr,silane_coupling_phr,oil_phr,resin_phr,antioxidant_phr,wax_phr,sulfur_phr,primary_accelerator_phr,secondary_accelerator_phr,zinc_oxide_phr,stearic_acid_phr,accelerator_phr,primary_accelerator_raw,primary_accelerator_type,secondary_accelerator_raw,secondary_accelerator_type,antioxidant_raw,antioxidant_type,sulfur_type,cure_system_type,oil_raw,oil_type,is_oil_extended,silane_raw,silane_type,SBR_type,SBR_styrene_content_pct,SBR_vinyl_content_pct,SBR_grade,BR_cis_content_pct,BR_grade,NR_grade,elastomer_mooney_raw,CB_grade,CB_N2SA_m2g,CB_DBP_ml100g,CB_CTAB_m2g,silica_grade,silica_N2SA_m2g,silica_CTAB_m2g,mixer_type,mooney_viscosity,mooney_scorch_t5,ts2_min,Tc10_min,t90_min,Tc50_min,hardness_shore_A,M100_MPa,M300_MPa,tensile_strength_MPa,elongation_at_break_percent,tan_delta_0C,tan_delta_60C,abrasion_loss_mm3,rebound_60C_percent,mixing_temp_C,vulcanization_temp_C,vulcanization_time_min,mixing_stages,nonproductive_drop_temp_C,productive_drop_temp_C,qc_hard_issues,qc_soft_issues,qc_flags,qc_repaired
US6372857B1,Mixture 7,62.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.6,1.0,0.0,3.0,3.0,1.0,TBBS,TBBS,,,"Vulkanox 4010 NA (IPPD), Vulkanox HS (TMQ)",IPPD,soluble,SEV,,,,,,SSBR,,,,,,SMR20,,,,,,,,,internal,,,,,,,,2.5,12.6,21.3,403.0,,,163.0,68.0,,160.0,15.6,,,,,,,False
US6372857B1,Mixture 8,62.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.5,1.6,1.0,0.0,3.0,3.0,1.0,TBBS,TBBS,,,"Vulkanox 4010 NA (IPPD), Vulkanox HS (TMQ)",IPPD,soluble,SEV,,,,Bis(tri-ethoxy-silyl-propyl-disulfane),TESPD,SSBR,,,,,,SMR20,,,,,,,,,internal,,,,,,,,3.6,,14.3,267.0,,,126.0,73.0,,160.0,16.0,,,,,,,False
US6372857B1,Mixture 9,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.6,1.0,0.0,3.0,3.0,1.0,TBBS,TBBS,,,"Vulkanox 4010 NA (IPPD), Vulkanox HS (TMQ)",IPPD,soluble,SEV,,,,,,SSBR,,,,,,SMR20,,,,,,,,,internal,,,,,,,,1.4,5.4,27.9,696.0,,,122.0,64.0,,160.0,15.2,,,,,,,False
US6372857B1,Mixture 10,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,3.0,3.0,1.0,TBBS,TBBS,,,"Vulkanox 4010 NA (IPPD), Vulkanox HS (TMQ)",IPPD,soluble,SEV,,,,Bis(tri-ethoxy-silyl-propyl-disulfane),TESPD,SSBR,,,,,,SMR20,,,,,,,,,internal,,,,,,,,2.9,13.1,19.7,366.0,,,127.0,71.0,,160.0,19.8,,,,,,,False
US6372857B1,Mixture 11,71.43,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.6,1.0,0.0,3.0,3.0,1.0,TBBS,TBBS,,,"Vulkanox 4010 NA (IPPD), Vulkanox HS (TMQ)",IPPD,soluble,SEV,,,,,,SSBR,,,,,,SMR20,,,,,,,,,internal,,,,,,,,1.3,4.7,28.0,693.0,,,130.0,66.0,,160.0,19.6,,,,,,,False
US6372857B1,Mixture 12,71.43,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,3.0,3.0,1.0,TBBS,TBBS,,,"Vulkanox 4010 NA (IPPD), Vulkanox HS (TMQ)",IPPD,soluble,SEV,,,,,,SSBR,,,,,,SMR20,,,,,,,,,internal,,,,,,,,2.6,12.3,25.2,426.0,,,141.0,74.0,,160.0,20.2,,,,,,,False
US6350807B1,Example 1,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 2,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 3,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 4,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 5,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 6,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 7,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 8,0.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Example 9,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,5.5,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,processing oil,paraffinic,,Si-69,TESPT,,,,,,high vinyl polybutadiene,SMR20,,N234,,,,ZEOSIL 1165MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6350807B1,Comparative Example 10,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,processing oil,paraffinic,,Si-69,TESPT,SSBR,,,SBR 1502,96.0,Budene 1207,,,N234,,,,ZEOSIL 1165MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
US6350807B1,Example 11,40.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,5.5,28.0,0.0,2.0,3.5,1.4,1.7,2.0,3.5,1.5,3.7,N-cyclohexyl benzothiazole-2-sulfenamide,CBS,untreated symmetrical diphenylguanidine,DPG,"N-(1,3-dimethyl butyl)-N'-phenyl-p-phenylene diamine",6PPD,insoluble,CV,processing oil,paraffinic,,Si-69,TESPT,,,,,,high vinyl polybutadiene,SMR20,,N234,,,,ZEOSIL 1165MP,,,,,,6.25,,11.0,,61.0,,9.87,16.02,449.0,0.2,,88.0,65.2,,150.0,,,,,,,,True
US6350807B1,Comparative Example 12,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,5.5,28.0,0.0,2.0,3.5,1.4,1.7,2.0,3.5,1.5,3.7,N-cyclohexyl benzothiazole-2-sulfenamide,CBS,untreated symmetrical diphenylguanidine,DPG,"N-(1,3-dimethyl butyl)-N'-phenyl-p-phenylene diamine",6PPD,insoluble,CV,processing oil,paraffinic,,Si-69,TESPT,SSBR,,,SBR 1502,96.0,Budene 1207,,,N234,,,,ZEOSIL 1165MP,,,,,,7.0,,13.25,,63.0,,10.42,15.97,428.0,0.18,,96.0,65.0,,150.0,,,,,,,,False
US6378582B1,Example 9,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,5.5,11.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,SEV,processing oil,other,False,Si-69,other,,,,,,high vinyl polybutadiene rubber having a glass transition temperature of -28°C,,,,,,,HiSil 210,,,internal,,,,,,,,,,,,,0.117,66.0,48.4,,,,,,,,,"silane_type_mismatch(raw='Si-69',llm='other',ref='other')",True
US6378582B1,Comparative Example 10,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,5.5,11.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,SEV,processing oil,other,False,Si-69,other,,,,,,high vinyl polybutadiene rubber having a glass transition temperature of -28°C,,85.0,,,,,HiSil 210,,,internal,,,,,,,,,,,,,0.112,72.0,48.5,,,,,,,,,"silane_type_mismatch(raw='Si-69',llm='other',ref='other')",True
US6378582B1,Comparative Example 11,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,5.5,11.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,SEV,processing oil,other,False,Si-69,other,SSBR,,,solution SBR,,Budene 1207,,,,,,,HiSil 210,,,internal,,,,,,,,,,,,,0.111,88.0,46.7,,,,,,,,,"silane_type_mismatch(raw='Si-69',llm='other',ref='other')",True
US6378582B1,Example 1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,antioxidant,other,,,,,False,,,,,85.0,,15.0,,,83.0,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6378582B1,Example 2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,False,,,,,,,,,,81.0,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6378582B1,Example 3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,False,,,,,,,,,,87.0,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6378582B1,Example 4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,False,,,,,,,,,,88.0,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6378582B1,Example 5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,False,,,,,,,,,,88.0,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6378582B1,Example 6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6378582B1,Example 7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,False,,,,,,,,,,81.0,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,True
US6378582B1,Example 8,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6380282B1,EXAMPLE 1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
US6380282B1,EXAMPLE 2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
US6399706B1,Compound 1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.6,1.0,0.0,3.0,3.0,1.0,CBS,CBS,,,6PPD,6PPD,insoluble,SEV,TDAE,TDAE,False,,,SSBR,25.0,50.0,Buna VSL 5025-0,,,SMR20,,N234,,,,,,,internal,44.8,,,,,,58.0,1.5,6.1,25.4,627.0,,,197.0,,140.0,160.0,16.5,1.0,140.0,70.0,,,,False
US6399706B1,Compound 2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.5,1.6,1.0,0.0,3.0,3.0,1.0,CBS,CBS,,,6PPD,6PPD,insoluble,SEV,TDAE,TDAE,False,Si 69,TESPD,SSBR,25.0,50.0,Buna VSL 5025-0,,,SMR20,,N234,,,,,,,internal,47.0,,,,,,60.0,2.0,7.9,26.8,612.0,,,174.0,,140.0,160.0,9.0,1.0,140.0,70.0,,,"silane_type_mismatch(raw='Si 69',llm='TESPD',ref='TESPD')",False
US6420448B1,Example A,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6420448B1,Example B,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6420448B1,Example C,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6420448B1,Example D,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6420448B1,Example E,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6420448B1,Example F,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6420448B1,Example G,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
US6414061B1,Example 1,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,7.4,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(methyldiacetoxysilyl)-1-propyl thioacetate,other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,73.0,2.2,,,8.1,,62.0,2.21,11.38,23.31,490.0,0.169,0.092,,,160.0,149.0,8.1,3.0,160.0,50.0,,,,False
US6414061B1,Example 2,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,8.3,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(trimethoxysilyl)-1-propyl thioacetate,other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,63.0,6.3,,,7.5,,60.0,2.28,12.69,21.87,450.0,0.202,0.089,,,160.0,149.0,7.5,3.0,160.0,50.0,,,,False
US6414061B1,Example 3,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,7.4,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(trimethoxysilyl)-1-propyl thioacetate derivative containing acetoxy-Si groups and SiOSi crosslinks,other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,58.0,6.3,,,8.0,,60.0,1.79,9.45,21.38,520.0,0.1952,0.0988,,,160.0,149.0,8.0,3.0,160.0,50.0,,,,False
US6414061B1,Example 5,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(propionylthio)-1-propyltrimethoxysilane,other,SSBR,,,,,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,66.0,8.3,,,,,,,,,,,,,,,,,,,,,silica_without_silane,,False
US6414061B1,Example 6,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(propionylthio)-1-propyltrimethoxysilane,other,SSBR,,,,,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,66.0,8.3,,,,,,,,,,,,,,,,,,,,,silica_without_silane,,False
US6414061B1,Example 7,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(benzoylthio)-1-propyltriethoxysilane,other,SSBR,,,,,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,55.0,11.5,,,,,,,,,,,,,,,,,,,,,silica_without_silane,,False
US6414061B1,Example 8,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,2-(acetylthio)-1-ethyltriethoxysilane,other,SSBR,,,,,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,63.0,4.5,,,,,,,,,,,,,,,,,,,,,silica_without_silane,,False
US6414061B1,Example 9,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(octanoylthio)-1-propyltriethoxysilane,other,SSBR,,,,,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,55.0,10.4,,,,,,,,,,,,,,,,,,,,,silica_without_silane,,False
US6414061B1,Example 10,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(acetylthio)-1-propyltriethoxysilane,other,SSBR,,,,,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,62.0,6.3,,,,,,,,,,,,,,,,,,,,,silica_without_silane,,False
US6414061B1,Example 11,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,acetylthiomethyltriethoxysilane,other,SSBR,,,,,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,69.0,2.5,,,,,,,,,,,,,,,,,,,,,silica_without_silane,,False
US6414061B1,Silane α,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,0.0,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,,,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,130.0,9.5,,,10.5,,66.0,1.03,2.41,13.45,900.0,0.107,0.0876,,,160.0,149.0,10.5,3.0,160.0,50.0,,silica_without_silane,,False
US6414061B1,Silane β,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,7.4,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,bis-(3-triethoxysilyl-1-propyl)tetrasulfide (TESPT),other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,67.0,6.7,,,17.8,,57.0,1.86,12.56,20.41,400.0,0.2124,0.09,,,160.0,149.0,17.8,3.0,160.0,50.0,,,"silane_type_mismatch(raw='bis-(3-triethoxysilyl-1-propyl)tetrasulfide (TESPT)',llm='other',ref='other')",False
US6414061B1,Silane γ,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,3.18,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,2.0 DPG (PERKACIT DPG-C),DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-triethoxysilyl-1-propylmercaptan (TESPM),other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,74.0,6.3,,,15.3,,52.0,1.52,10.28,13.66,360.0,0.202,0.121,,,160.0,149.0,15.3,3.0,160.0,50.0,,,,False
US6414061B1,Run A,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,7.4,32.5,0.0,2.0,1.5,1.4,1.7,2.0,2.5,1.0,3.7,1.7 CBS (SANTOCURE),CBS,DPG (PERKACIT DPG-C) at 2.00 phr,DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(methyldiacetoxysilyl)-1-propyl thioacetate (from Example 1),other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,75.0,2.5,,,8.0,,63.0,2.07,10.49,23.15,550.0,0.1551,0.1053,85.0,,160.0,149.0,8.0,3.0,160.0,50.0,,,,False
US6414061B1,Run B,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,7.4,32.5,0.0,2.0,1.5,1.4,1.7,0.5,2.5,1.0,2.2,1.7 CBS (SANTOCURE),CBS,DPG (PERKACIT DPG-C) at 0.5 phr,DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(methyldiacetoxysilyl)-1-propyl thioacetate (from Example 1),other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,,15.3,,,22.5,,59.0,1.86,7.94,20.55,620.0,0.1872,0.1189,69.0,,160.0,149.0,22.5,3.0,160.0,50.0,,,,False
US6414061B1,Run C,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,7.4,32.5,0.0,2.0,1.5,1.4,1.7,1.25,2.5,1.0,2.95,1.7 CBS (SANTOCURE),CBS,DPG (PERKACIT DPG-C) at 1.25 phr,DPG,2.0 SANTOFLEX 6PPD,6PPD,insoluble,CV,32.5 aromatic process oil (Sundex 8125),naphthenic,,3-(methyldiacetoxysilyl)-1-propyl thioacetate (from Example 1),other,SSBR,12.0,46.0,,98.0,,,,N330,,,,ZEOSIL 1165MP,,,Banbury,,6.2,,,11.8,,62.0,2.21,10.42,22.97,560.0,0.1753,0.1035,72.0,,160.0,149.0,11.8,3.0,160.0,50.0,,,,False
